,exp_name,env_name,seed,metric,env_step,value
120,FlashSAC_rsl_rl,Isaac-Velocity-Rough-Anymal-D-v0,2,avg_return,5120000.0,7.741985321044922
121,FlashSAC_rsl_rl,Isaac-Velocity-Rough-Anymal-D-v0,2,avg_return,10240000.0,12.444839477539062
122,FlashSAC_rsl_rl,Isaac-Velocity-Rough-Anymal-D-v0,2,avg_return,15360000.0,16.29761505126953
123,FlashSAC_rsl_rl,Isaac-Velocity-Rough-Anymal-D-v0,2,avg_return,20480000.0,18.598119735717773
124,FlashSAC_rsl_rl,Isaac-Velocity-Rough-Anymal-D-v0,2,avg_return,25600000.0,20.59527587890625
125,FlashSAC_rsl_rl,Isaac-Velocity-Rough-Anymal-D-v0,2,avg_return,30720000.0,20.566814422607422
126,FlashSAC_rsl_rl,Isaac-Velocity-Rough-Anymal-D-v0,2,avg_return,35840000.0,20.710933685302734
127,FlashSAC_rsl_rl,Isaac-Velocity-Rough-Anymal-D-v0,2,avg_return,40960000.0,20.420164108276367
128,FlashSAC_rsl_rl,Isaac-Velocity-Rough-Anymal-D-v0,2,avg_return,46080000.0,20.720449447631836
129,FlashSAC_rsl_rl,Isaac-Velocity-Rough-Anymal-D-v0,2,avg_return,51198976.0,19.94042205810547
130,FlashSAC_rsl_rl,Isaac-Velocity-Rough-Anymal-D-v0,3,avg_return,5120000.0,7.6804656982421875
131,FlashSAC_rsl_rl,Isaac-Velocity-Rough-Anymal-D-v0,3,avg_return,10240000.0,11.41409969329834
132,FlashSAC_rsl_rl,Isaac-Velocity-Rough-Anymal-D-v0,3,avg_return,15360000.0,16.086280822753906
133,FlashSAC_rsl_rl,Isaac-Velocity-Rough-Anymal-D-v0,3,avg_return,20480000.0,18.346654891967773
134,FlashSAC_rsl_rl,Isaac-Velocity-Rough-Anymal-D-v0,3,avg_return,25600000.0,19.64063262939453
135,FlashSAC_rsl_rl,Isaac-Velocity-Rough-Anymal-D-v0,3,avg_return,30720000.0,20.83827781677246
136,FlashSAC_rsl_rl,Isaac-Velocity-Rough-Anymal-D-v0,3,avg_return,35840000.0,20.55236053466797
137,FlashSAC_rsl_rl,Isaac-Velocity-Rough-Anymal-D-v0,3,avg_return,40960000.0,20.516464233398438
138,FlashSAC_rsl_rl,Isaac-Velocity-Rough-Anymal-D-v0,3,avg_return,46080000.0,20.60344123840332
139,FlashSAC_rsl_rl,Isaac-Velocity-Rough-Anymal-D-v0,3,avg_return,51198976.0,20.35398292541504
140,FlashSAC_rsl_rl,Isaac-Velocity-Rough-Anymal-D-v0,4,avg_return,5120000.0,7.4540324211120605
141,FlashSAC_rsl_rl,Isaac-Velocity-Rough-Anymal-D-v0,4,avg_return,10240000.0,10.7406005859375
142,FlashSAC_rsl_rl,Isaac-Velocity-Rough-Anymal-D-v0,4,avg_return,15360000.0,16.338647842407227
143,FlashSAC_rsl_rl,Isaac-Velocity-Rough-Anymal-D-v0,4,avg_return,20480000.0,18.05489158630371
144,FlashSAC_rsl_rl,Isaac-Velocity-Rough-Anymal-D-v0,4,avg_return,25600000.0,18.87750816345215
145,FlashSAC_rsl_rl,Isaac-Velocity-Rough-Anymal-D-v0,4,avg_return,30720000.0,20.356779098510742
146,FlashSAC_rsl_rl,Isaac-Velocity-Rough-Anymal-D-v0,4,avg_return,35840000.0,20.28565788269043
147,FlashSAC_rsl_rl,Isaac-Velocity-Rough-Anymal-D-v0,4,avg_return,40960000.0,19.978384017944336
148,FlashSAC_rsl_rl,Isaac-Velocity-Rough-Anymal-D-v0,4,avg_return,46080000.0,20.077600479125977
149,FlashSAC_rsl_rl,Isaac-Velocity-Rough-Anymal-D-v0,4,avg_return,51198976.0,20.039409637451172
150,FlashSAC_rsl_rl,Isaac-Velocity-Flat-Anymal-D-v0,0,avg_return,5120000.0,6.379933834075928
151,FlashSAC_rsl_rl,Isaac-Velocity-Flat-Anymal-D-v0,0,avg_return,10240000.0,2.8798112869262695
152,FlashSAC_rsl_rl,Isaac-Velocity-Flat-Anymal-D-v0,0,avg_return,15360000.0,24.12370491027832
153,FlashSAC_rsl_rl,Isaac-Velocity-Flat-Anymal-D-v0,0,avg_return,20480000.0,25.257198333740234
154,FlashSAC_rsl_rl,Isaac-Velocity-Flat-Anymal-D-v0,0,avg_return,25600000.0,25.874074935913086
155,FlashSAC_rsl_rl,Isaac-Velocity-Flat-Anymal-D-v0,0,avg_return,30720000.0,26.318899154663086
156,FlashSAC_rsl_rl,Isaac-Velocity-Flat-Anymal-D-v0,0,avg_return,35840000.0,26.35919761657715
157,FlashSAC_rsl_rl,Isaac-Velocity-Flat-Anymal-D-v0,0,avg_return,40960000.0,26.411195755004883
158,FlashSAC_rsl_rl,Isaac-Velocity-Flat-Anymal-D-v0,0,avg_return,46080000.0,26.64212989807129
159,FlashSAC_rsl_rl,Isaac-Velocity-Flat-Anymal-D-v0,0,avg_return,51198976.0,26.55938148498535
160,FlashSAC_rsl_rl,Isaac-Velocity-Flat-Anymal-D-v0,1,avg_return,5120000.0,6.097399711608887
161,FlashSAC_rsl_rl,Isaac-Velocity-Flat-Anymal-D-v0,1,avg_return,10240000.0,8.842354774475098
162,FlashSAC_rsl_rl,Isaac-Velocity-Flat-Anymal-D-v0,1,avg_return,15360000.0,24.0428409576416
163,FlashSAC_rsl_rl,Isaac-Velocity-Flat-Anymal-D-v0,1,avg_return,20480000.0,25.021316528320312
164,FlashSAC_rsl_rl,Isaac-Velocity-Flat-Anymal-D-v0,1,avg_return,25600000.0,25.711395263671875
165,FlashSAC_rsl_rl,Isaac-Velocity-Flat-Anymal-D-v0,1,avg_return,30720000.0,26.282588958740234
166,FlashSAC_rsl_rl,Isaac-Velocity-Flat-Anymal-D-v0,1,avg_return,35840000.0,26.336105346679688
167,FlashSAC_rsl_rl,Isaac-Velocity-Flat-Anymal-D-v0,1,avg_return,40960000.0,26.449365615844727
168,FlashSAC_rsl_rl,Isaac-Velocity-Flat-Anymal-D-v0,1,avg_return,46080000.0,26.565570831298828
169,FlashSAC_rsl_rl,Isaac-Velocity-Flat-Anymal-D-v0,1,avg_return,51198976.0,26.53037452697754
170,FlashSAC_rsl_rl,Isaac-Velocity-Flat-Anymal-D-v0,2,avg_return,5120000.0,6.6764349937438965
171,FlashSAC_rsl_rl,Isaac-Velocity-Flat-Anymal-D-v0,2,avg_return,10240000.0,16.27133560180664
172,FlashSAC_rsl_rl,Isaac-Velocity-Flat-Anymal-D-v0,2,avg_return,15360000.0,23.995546340942383
173,FlashSAC_rsl_rl,Isaac-Velocity-Flat-Anymal-D-v0,2,avg_return,20480000.0,25.415679931640625
174,FlashSAC_rsl_rl,Isaac-Velocity-Flat-Anymal-D-v0,2,avg_return,25600000.0,25.92905044555664
175,FlashSAC_rsl_rl,Isaac-Velocity-Flat-Anymal-D-v0,2,avg_return,30720000.0,26.328250885009766
176,FlashSAC_rsl_rl,Isaac-Velocity-Flat-Anymal-D-v0,2,avg_return,35840000.0,26.422386169433594
177,FlashSAC_rsl_rl,Isaac-Velocity-Flat-Anymal-D-v0,2,avg_return,40960000.0,26.41139030456543
178,FlashSAC_rsl_rl,Isaac-Velocity-Flat-Anymal-D-v0,2,avg_return,46080000.0,26.587417602539062
179,FlashSAC_rsl_rl,Isaac-Velocity-Flat-Anymal-D-v0,2,avg_return,51198976.0,26.432586669921875
180,FlashSAC_rsl_rl,Isaac-Velocity-Flat-Anymal-D-v0,3,avg_return,5120000.0,6.464606761932373
181,FlashSAC_rsl_rl,Isaac-Velocity-Flat-Anymal-D-v0,3,avg_return,10240000.0,8.813944816589355
182,FlashSAC_rsl_rl,Isaac-Velocity-Flat-Anymal-D-v0,3,avg_return,15360000.0,23.797393798828125
183,FlashSAC_rsl_rl,Isaac-Velocity-Flat-Anymal-D-v0,3,avg_return,20480000.0,24.66273307800293
184,FlashSAC_rsl_rl,Isaac-Velocity-Flat-Anymal-D-v0,3,avg_return,25600000.0,25.655227661132812
185,FlashSAC_rsl_rl,Isaac-Velocity-Flat-Anymal-D-v0,3,avg_return,30720000.0,26.128965377807617
186,FlashSAC_rsl_rl,Isaac-Velocity-Flat-Anymal-D-v0,3,avg_return,35840000.0,26.388608932495117
187,FlashSAC_rsl_rl,Isaac-Velocity-Flat-Anymal-D-v0,3,avg_return,40960000.0,26.443098068237305
188,FlashSAC_rsl_rl,Isaac-Velocity-Flat-Anymal-D-v0,3,avg_return,46080000.0,26.49846649169922
189,FlashSAC_rsl_rl,Isaac-Velocity-Flat-Anymal-D-v0,3,avg_return,51198976.0,26.479372024536133
190,FlashSAC_rsl_rl,Isaac-Velocity-Flat-Anymal-D-v0,4,avg_return,5120000.0,6.18895149230957
191,FlashSAC_rsl_rl,Isaac-Velocity-Flat-Anymal-D-v0,4,avg_return,10240000.0,8.992934226989746
192,FlashSAC_rsl_rl,Isaac-Velocity-Flat-Anymal-D-v0,4,avg_return,15360000.0,24.043996810913086
193,FlashSAC_rsl_rl,Isaac-Velocity-Flat-Anymal-D-v0,4,avg_return,20480000.0,25.133501052856445
